2020-02-08,19073,19077,0.75421,junk,,testing previous day,
2020-02-08,19078,19080,0.75421,junk,,testing prior to setup,
2020-02-08,19081,19082,0.75421,junk,,testing after setup,
2020-02-08,19083,19083,0.75421,scan_rates,3020,Dipole Scan 116.5A,CREX
2020-02-08,19084,19084,0.75421,scan_rates,3020,Dipole Scan 116.5A,CREX
2020-02-08,19085,19085,0.75421,scan_rates,3020,Dipole Scan 118A,CREX
2020-02-08,19086,19086,0.75421,scan_rates,3020,Dipole Scan 119.5A,CREX
2020-02-08,19087,19087,0.75421,scan_rates,3020,Dipole Scan 121A,CREX
2020-02-08,19088,19088,0.75421,scan_rates,3020,Dipole Scan 121A,CREX
2020-02-08,19089,19089,0.75421,scan_rates,3020,Dipole Scan 122.5A,CREX
2020-02-08,19090,19090,0.75421,scan_rates,3020,Dipole Scan 127A,CREX
2020-02-08,19091,19091,0.75421,scan_rates,3020,Dipole Scan 127A,CREX
2020-02-08,19092,19092,0.75421,scan_rates,3020,Dipole Scan 122.5A,CREX
2020-02-08,19093,19093,0.75421,scan_rates,3020,Dipole Scan 124A,CREX
2020-02-08,19094,19094,0.75421,scan_rates,3020,Dipole Scan 125.5A,CREX
2020-02-08,19095,19095,0.75421,scan_rates,3020,Dipole Scan 128.5A,CREX
2020-02-08,19096,19097,,bleed_through,,Hall-C 30uA; Slit: 17.9; Att: 140; 50% Trans,CREX
2020-02-08,19098,19098,,bleed_through,,Hall-C 30uA; Slit: 16.8; Att: 149; 30% Trans,CREX
2020-02-08,19099,19099,0.75421,scan_rates,3021,Q1 Scan 115A,CREX
2020-02-08,19100,19100,0.75421,scan_rates,3021,Q1 Scan 115A,CREX
2020-02-08,19101,19101,0.75421,scan_rates,3021,Q1 Scan 110A,CREX
2020-02-08,19102,19102,0.75421,scan_rates,3021,Q1 Scan 105A,CREX
2020-02-08,19103,19103,0.75421,scan_rates,3021,Q1 Scan 100A,CREX
2020-02-08,19104,19104,0.75421,scan_rates,3021,Q1 Scan 95A,CREX
2020-02-08,19105,19105,0.75421,scan_rates,3021,Q1 Scan 90A,CREX
2020-02-08,19106,19106,0.75421,scan_rates,3021,Q1 Scan 85A,CREX
2020-02-08,19107,19107,0.75421,scan_rates,3021,Q1 Scan 80A,CREX
2020-02-08,19108,19114,0.75421,beam_pol,3022,HWP-OUT Measurement,CREX
2020-02-08,19115,19121,0.75421,beam_pol,3023,HWP-IN Measurement,CREX
2020-02-08,19122,19126,0.75421,false_asym,3024,Cu,CREX
2020-02-08,19127,19133,0.75421,beam_pol_sys,3025,HWP-IN Jogged Foil -2mm,CREX
2020-02-08,19134,19140,0.75421,beam_pol_sys,3026,HWP-IN Jogged Foil +2mm,CREX
2020-02-08,19141,19148,0.762041,beam_pol_sys,3027,HWP-IN Asym Scan +50.45%,CREX
2020-02-08,19149,19154,0.755203,beam_pol_sys,3028,HWP-IN Asym Scan +33.54%,CREX
2020-02-08,19155,19156,0.755203,junk,,junkity junk junk,
2020-02-08,19157,19158,0.755203,beam_pol_sys,3028,HWP-IN Asym Scan +33.54%,CREX
2020-02-08,19159,19166,0.754804,beam_pol_sys,3029,HWP-IN Asym Scan +8.37%,CREX
2020-02-08,19167,19167,0.755203,junk,,junkity junk junk,
2020-02-08,19168,19176,0.764595,beam_pol_sys,3030,HWP-IN Asym Scan -2.09%,CREX
2020-02-08,19177,19184,0.778045,beam_pol_sys,3031,HWP-IN Asym Scan -8.37%,CREX
2020-02-08,19185,19192,0.773246,beam_pol_sys,3032,HWP-IN Asym Scan -12.55%,CREX
2020-02-08,19193,19203,0.75776,beam_pol_sys,3033,HWP-IN Asym Scan -13.59%,CREX
2020-02-08,19204,19211,0.742275,beam_pol_sys,3034,HWP-IN Asym Scan -14.64%,CREX
2020-02-08,19212,19213,0.754210,junk,,junk,
2020-02-08,19214,19220,0.754210,beam_pol_sys,3035,HWP-IN Jogged Foil +2mm,CREX
2020-02-08,19218,19218,0.754210,junk,,junk,
