1586,379.224,301.711,1655,42,244,371,406,181,90,35,45,31,28,16,16,19,11,13,15,7,7,9,6,8,6,6,2,8,1,3,5,2,4,2,3,2,1,7,0,4,2,5,0,2,2,2,4,3,3,5,4,2,2,2,7,3,5,10,11,6,6,3,10,7,4,16,9,14,10,12,11,17,20,7,22,16,25,15,20,27,21,37,37,22,21,23,17,16,26,15,8,6,6,12,4,4,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,322.617,332.532,1491,502,475,560,129,54,25,25,15,16,9,6,9,5,7,5,2,4,7,3,6,4,3,1,4,4,2,5,5,2,4,0,5,3,3,2,5,1,3,2,0,8,7,1,9,3,3,3,3,6,4,9,8,2,11,14,8,4,5,10,7,14,14,12,17,14,18,15,16,12,13,9,13,11,18,12,5,8,10,4,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,288.647,307.393,1325,156,500,571,346,72,27,27,18,13,15,5,9,8,6,4,5,5,3,9,5,6,3,1,3,9,5,4,7,1,4,3,4,8,2,3,2,5,2,3,5,2,9,6,4,6,4,8,4,6,11,9,10,13,9,19,18,16,24,16,22,20,23,16,13,9,9,13,4,7,6,12,4,9,7,6,4,9,4,1,2,3,4,2,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,322.617,308.964,1491,502,475,560,129,54,25,25,15,16,9,6,9,5,7,5,2,4,7,3,6,4,3,1,4,4,2,5,5,2,4,0,5,3,3,2,5,1,3,2,0,8,7,1,9,3,3,3,3,6,4,9,8,2,11,14,8,4,5,10,7,14,14,12,17,14,18,15,16,12,13,9,13,11,18,12,5,8,10,4,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,288.647,298.208,1325,156,500,571,346,72,27,27,18,13,15,5,9,8,6,4,5,5,3,9,5,6,3,1,3,9,5,4,7,1,4,3,4,8,2,3,2,5,2,3,5,2,9,6,4,6,4,8,4,6,11,9,10,13,9,19,18,16,24,16,22,20,23,16,13,9,9,13,4,7,6,12,4,9,7,6,4,9,4,1,2,3,4,2,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,322.617,295.135,1491,502,475,560,129,54,25,25,15,16,9,6,9,5,7,5,2,4,7,3,6,4,3,1,4,4,2,5,5,2,4,0,5,3,3,2,5,1,3,2,0,8,7,1,9,3,3,3,3,6,4,9,8,2,11,14,8,4,5,10,7,14,14,12,17,14,18,15,16,12,13,9,13,11,18,12,5,8,10,4,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,315.6,307.393,1339,185,540,709,361,103,38,27,22,21,9,17,13,2,11,2,3,3,5,11,7,8,5,1,5,1,0,3,2,5,6,6,2,3,3,4,4,2,3,4,3,6,5,5,6,5,6,7,4,6,6,12,10,9,6,9,10,16,13,21,16,26,17,30,35,33,30,24,21,20,12,12,15,16,14,10,7,12,9,7,10,3,5,6,4,7,4,3,2,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,332.532,308.964,1488,493,582,698,157,73,37,29,19,19,19,13,9,7,8,6,7,1,7,6,1,2,4,5,4,4,1,0,2,1,1,3,1,1,2,1,2,2,1,1,1,3,1,4,3,4,2,3,2,4,2,5,11,7,14,11,11,17,12,14,16,31,21,29,18,24,15,25,21,29,29,25,22,14,8,17,8,8,9,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,315.6,298.208,1339,185,540,709,361,103,38,27,22,21,9,17,13,2,11,2,3,3,5,11,7,8,5,1,5,1,0,3,2,5,6,6,2,3,3,4,4,2,3,4,3,6,5,5,6,5,6,7,4,6,6,12,10,9,6,9,10,16,13,21,16,26,17,30,35,33,30,24,21,20,12,12,15,16,14,10,7,12,9,7,10,3,5,6,4,7,4,3,2,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,332.532,295.135,1488,493,582,698,157,73,37,29,19,19,19,13,9,7,8,6,7,1,7,6,1,2,4,5,4,4,1,0,2,1,1,3,1,1,2,1,2,2,1,1,1,3,1,4,3,4,2,3,2,4,2,5,11,7,14,11,11,17,12,14,16,31,21,29,18,24,15,25,21,29,29,25,22,14,8,17,8,8,9,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,307.393,298.208,1332,181,615,802,449,95,62,42,28,21,16,20,7,13,11,3,5,8,4,6,5,1,4,4,6,3,0,3,2,4,2,4,6,6,1,4,6,3,7,2,3,2,2,3,4,3,6,9,6,6,8,13,11,18,10,13,14,18,19,20,25,27,34,31,33,34,28,25,23,17,11,12,11,17,5,15,10,9,13,4,4,4,4,0,1,2,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,304.577,303.498,1403,173,398,580,296,181,99,81,36,33,26,30,24,19,9,10,10,11,7,7,3,7,3,2,0,1,4,3,3,2,4,4,5,4,3,5,6,7,8,9,4,5,5,3,11,7,3,10,11,14,17,12,15,14,23,21,41,34,46,49,53,53,50,43,50,52,51,39,43,32,28,25,26,14,9,9,7,7,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,300.038,303.05,1586,46,315,498,634,244,121,72,47,35,35,26,18,18,7,11,9,5,8,5,2,3,7,4,2,6,3,3,2,3,2,5,3,5,6,5,2,5,1,3,11,5,4,7,8,9,4,9,10,12,19,13,18,21,28,23,22,29,40,47,40,46,53,45,44,45,36,35,29,27,18,21,17,13,7,4,3,2,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,308.964,295.135,1478,566,578,779,211,77,42,45,20,21,11,16,3,10,9,7,6,4,8,5,2,6,5,2,0,3,8,6,4,4,0,2,3,2,2,2,3,1,2,4,0,3,0,2,4,1,3,3,5,9,4,8,11,12,15,15,15,24,19,25,28,30,30,34,23,26,16,30,24,30,21,24,16,18,15,4,6,9,5,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,298.208,298.208,1327,138,501,661,376,66,41,26,24,12,10,8,7,5,7,4,3,5,3,4,4,3,3,4,0,1,2,2,1,2,4,0,3,4,3,8,6,3,2,4,3,5,3,1,3,3,3,3,5,9,9,10,9,14,20,16,15,20,25,23,31,32,29,19,27,23,17,15,13,10,13,9,8,8,10,7,6,15,8,5,7,5,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,303.498,303.498,1403,133,298,471,276,153,93,51,47,23,24,26,21,12,16,7,7,2,4,2,3,3,2,5,3,5,3,1,2,4,1,2,6,1,3,2,3,4,0,5,8,1,4,3,6,9,4,5,6,8,10,10,15,14,17,33,23,28,35,26,38,41,57,51,37,49,29,35,31,27,16,24,21,12,5,7,4,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
